TEST_ID,test_step_name,test_Step_Expected_result,test_step_Actual_result
429,Step 2,System should display the list of all available Work Orders.,"System displays the list of all available Work Orders.

  [User: a3k7kzz]"
429,Step 3,"System should display a ""checkbox"" in the line items.","System displays a ""checkbox"" in the line items.

  [User: a3k7kzz]"
429,Step 4,System should display the list of work orders mentioned in precondition 4 as selected.,"System displays the list of work orders mentioned in precondition 4 as selected.

  [User: a3k7kzz]"
429,Step 5,"System should display the ""Reports"" page with the list of reports along with [Create Report] and [Cancel] button.","System displays the ""Reports"" page with the list of reports along with [Create Report] and [Cancel] button.

  [User: a3k7kzz]"
429,Step 6,"System should display the ""Request"" page with [Submit] and [Cancel] button.","System displays the ""Request"" page with [Submit] and [Cancel] button.

  [User: a3k7kzz]"
429,Step 7,"System should display the ""BIRT Reports"" in a new window.","System displays the ""BIRT Reports"" in a new window.

  [User: a3k7kzz]"
429,Step 8,"System should display the 'Name' of the ""Person"" mentioned in the ""On Behalf Of"" line of generated ""BIRT Report"".","System displays the 'Name' of the ""Person"" mentioned in the ""On Behalf Of"" line of generated ""BIRT Report"".

  [User: a3k7kzz]"
545,Step 1,"""Inventory Usage"" page should be displayed.","""Inventory Usage"" page is displayed.

Actor: INV_ALL (TINVA_GU)

  [User: a3k7kzz]"
545,Step 2,"An ""Inventory Usage"" page should be displayed.","An ""Inventory Usage"" page is displayed.
 

  [User: a3k7kzz]"
545,Step 3,The details entered in the required fields should be displayed.,"The details entered in the required fields are displayed.

  [User: a3k7kzz]"
545,Step 4,"The ""Issue Details"" page should be displayed","The ""Issue Details"" page is displayed
 

  [User: a3k7kzz]"
545,Step 5,The selected item should be displayed in the,"The selected item is displayed 

  [User: a3k7kzz]"
545,Step 6,The entered value should be displayed.,"The entered value is displayed.

  [User: a3k7kzz]"
545,Step 7,"The selected work order should be displayed in the ""Workorder"" field.","The selected work order is displayed in the ""Workorder"" field.
 

  [User: a3k7kzz]"
545,Step 8,The Location and Asset details should be populated on selection of work order in step 7,"The Location and Asset details are populated on selection of work order in step 7
 

  [User: a3k7kzz]"
545,Step 9,"The selected person should be displayed in the ""Issued To"" field","The selected person is displayed in the ""Issued To"" field

  [User: a3k7kzz]"
545,Step 10,System should save the issue details successfully.,"System saves the issue details successfully.
 

  [User: a3k7kzz]"
546,Step 1,"""Inventory Usage"" page should be displayed.","""Inventory Usage"" page is displayed.

Actor: INV_ALL (TINVA_GU)



  [User: a3k7kzz]"
546,Step 2,"An ""Inventory Usage"" page should be displayed.","An ""Inventory Usage"" page is displayed.
 

  [User: a3k7kzz]"
546,Step 3,The details entered in the required fields should be displayed.,"The details entered in the required fields are displayed.

  [User: a3k7kzz]"
546,Step 4,"The ""Select items for return""window should be displayed with the list of items.","The ""Select items for return""window is displayed with the list of items.

  [User: a3k7kzz]"
546,Step 5,The Filter fields should open at each of the columns.,"The Filter fields opens at each of the columns.
 

  [User: a3k7kzz]"
546,Step 6,The Workorder and the correponding items should be displayed,"The Workorder and the correponding items are displayed

  [User: a3k7kzz]"
546,Step 7,The items should be marked as selected.,"The items are marked as selected.

  [User: a3k7kzz]"
546,Step 8,"The item details should be displayed in the Issue details section with the ""Transaction Type"" marked as ""Return"".","The item details are displayed in the Issue details section with the ""Transaction Type"" marked as ""Return"".
 

  [User: a3k7kzz]"
546,Step 9,The item details section should be displayed.,"The item details section is displayed.

  [User: a3k7kzz]"
546,Step 10,The entered value should be displayed.,"The entered value is displayed.

  [User: a3k7kzz]"
546,Step 11,"System should save the ""Return Transaction"" details successfully.","System saves the ""Return Transaction"" details successfully.
 

  [User: a3k7kzz]"
547,Step 1,"System should display the ""List"" tab of ""Storerooms"" page.","System displays the ""List"" tab of ""Storerooms"" page.

Actor: SAMS_PES (TSAMSPES)

  [User: a3k7kzz]"
547,Step 2,"System should display the ""Storerooms"" tab of ""Storerooms"" page.","System displays the ""Storerooms"" tab of ""Storerooms"" page.
 

  [User: a3k7kzz]"
547,Step 3,"System should display the fields in ""Storeroom"" tab of ""Storerooms"" page.","System displays the fields in ""Storeroom"" tab of ""Storerooms"" page.

  [User: a3k7kzz]"
547,Step 4,"System should display the fields in ""Storeroom"" tab of ""Storerooms"" page.","System displays the fields in ""Storeroom"" tab of ""Storerooms"" page.

  [User: a3k7kzz]"
548,Step 1,"System should display the ""List"" tab of ""Companies"" page.","System displays the ""List"" tab of ""Companies"" page.

Actor: SAMS_PES (TSAMSPES)

  [User: a3k7kzz]"
548,Step 2,System should display all the companies in the list section.,"System displays all the companies in the list section.

  [User: a3k7kzz]"
548,Step 3,The Company details screen should be displayed.,"The Company details screen is displayed.

  [User: a3k7kzz]"
548,Step 4,"System should display the ""Sourcing Location"" field in ""Company"" tab.","System displays the ""Sourcing Location"" field in ""Company"" tab.
 

  [User: a3k7kzz]"
554,Step 1,"System should display the ""Purchase Orders"" page with focus on the ""List"" tab.","System displays the ""Purchase Orders"" page with focus on the ""List"" tab.

Actor: SAMS_PES (TSAMSPES)

  [User: a3k7kzz]"
554,Step 2,"System should display the ""Purchase Orders"" related to the search criteria.","System displays the ""Purchase Orders"" related to the search criteria.

  [User: a3k7kzz]"
554,Step 3,"System should display the ""Reports"" popup window.","System displays the ""Reports"" popup window.

  [User: a3k7kzz]"
554,Step 4,"System should display the ""Request Page"" popup window.","System displays the ""Request Page"" popup window.

  [User: a3k7kzz]"
554,Step 5,"System should display the radio button, next to the ""Immediate"" option as enabled.","System displays the radio button, next to the ""Immediate"" option as enabled.

  [User: a3k7kzz]"
554,Step 6,"System should display the ""BIRT Report""; in a new popup window.","System displays the ""BIRT Report""; in a new popup window.

  [User: a3k7kzz]"
554,Step 7,System should display details of all the records retrieved in the search results of step 2.,"System displays details of all the records retrieved in the search results of step 2.

  [User: a3k7kzz]"
554,Step 8,"System should display the following fields in ""Purchase Order"" header.

PO#
PO description
Site","System displays the following fields in ""Purchase Order"" header.

PO#
PO description
Site

  [User: a3k7kzz]"
554,Step 9,"System should display the details in following fields as a table below the header in 'Purchase Orders"" record.

Purchasing Agent
Requested By
Currency Code
Order Date
Required Date
PO Type
Freight Terms
Ship Via
F.O.B","System displays the details in following fields as a table below the header in 'Purchase Orders"" record.

Purchasing Agent
Requested By
Currency Code
Order Date
Required Date
PO Type
Freight Terms
Ship Via
F.O.B

  [User: a3k7kzz]"
554,Step 10,"The following fields should be displayed below the table in a ""Purchase Orders"" record.

Vendor
Contract #
Phone
Fax
Ship to (with description)
Bill to (with description)","The following fields are displayed below the table in a ""Purchase Orders"" record.

Vendor
Contract #
Phone
Fax
Ship to (with description)
Bill to (with description)

  [User: a3k7kzz]"
554,Step 11,"System should display the following fields as table in the ""Purchase Order"" in record.

Line
Item
Description
Mfg. Name
Model Number
Qty
Units
Unit Cost
Line Cost
Total

Note: Lines should not wrapped unless it is due to length of the data","System displays the following fields as table in the ""Purchase Order"" in record.

Line
Item
Description
Mfg. Name
Model Number
Qty
Units
Unit Cost
Line Cost
Total

Note: Lines did not wrapped unless it is due to length of the data

  [User: a3k7kzz]"
554,Step 12,"System should display the ""Purchasing Dept.Signature"" field at bottom of the page in a ""Purchase Order"" record.","System displays the ""Purchasing Dept.Signature"" field at bottom of the page in a ""Purchase Order"" record.




  [User: a3k7kzz]"
554,Step 13,"System should not display ':', next to the field names, in the table displayed below the header section","System did not display ':', next to the field names, in the table displayed below the header section

  [User: a3k7kzz]"
554,Step 14,System should not display 'null' in the fields listed in the report.,"System did not display 'null' in the fields listed in the report.

  [User: a3k7kzz]"
554,Step 15,"System should display the ""Purchase Orders"" page with focus on the ""List"" tab.","System displays the ""Purchase Orders"" page with focus on the ""List"" tab.

  [User: a3k7kzz]"
554,Step 16,"System should display the ""Purchase Orders"" related to the search criteria.","System displays the ""Purchase Orders"" related to the search criteria.

  [User: a3k7kzz]"
554,Step 17,"System should display the ""Reports"" popup window.","System displays the ""Reports"" popup window.

  [User: a3k7kzz]"
554,Step 18,"System should display the ""Request Page"" popup window.","System displays the ""Request Page"" popup window.

  [User: a3k7kzz]"
554,Step 19,"System should display the radio button, next to the ""At this time"" option as enabled.","System displays the radio button, next to the ""At this time"" option as enabled.

  [User: a3k7kzz]"
554,Step 20,System should display the entered 'date and time'.,"System displays the entered 'date and time'.

  [User: a3k7kzz]"
554,Step 21,"System should display the entered 'Email Address' in the ""Email"" field.","System displays the entered 'Email Address' in the ""Email"" field.

  [User: a3k7kzz]"
554,Step 22,System should display a confirmation popup window that the email notification has been triggered to the user.,"System displays a confirmation popup window that the email notification has been triggered to the user.

  [User: a3k7kzz]"
